user_id,cashback_perdido_mes,top_categoria_perdida,monto_top_categoria
USR-04919,14.56,supermercado,14.56
USR-04920,0.0,ninguna,0.0
USR-04921,24.4,gobierno,12.54
USR-04924,107.59,hogar,107.59
USR-04928,0.0,ninguna,0.0
USR-04929,41.04,supermercado,32.28
USR-04930,0.0,ninguna,0.0
USR-04931,14.47,ropa_accesorios,9.6
USR-04932,0.0,ninguna,0.0
USR-04933,19.88,entretenimiento,19.88
USR-04934,352.51,supermercado,132.97
USR-04937,21.34,ropa_accesorios,13.47
USR-04941,3.28,supermercado,3.28
USR-04942,0.5,transporte,0.5
USR-04943,19.08,entretenimiento,19.08
USR-04944,0.0,ninguna,0.0
USR-04945,0.0,ninguna,0.0
USR-04946,0.0,ninguna,0.0
USR-04948,0.0,ninguna,0.0
USR-04950,53.45,restaurante,53.45
USR-04951,0.0,ninguna,0.0
USR-04952,30.29,educacion,30.29
USR-04955,17.2,restaurante,10.21
USR-04956,156.83,supermercado,132.6
USR-04957,33.6,transporte,19.8
USR-04959,7.58,restaurante,4.56
USR-04963,24.85,restaurante,14.23
USR-04964,37.1,restaurante,16.7
USR-04969,0.0,ninguna,0.0
USR-04972,28.17,educacion,16.98
USR-04973,4.72,gobierno,4.72
USR-04975,0.0,ninguna,0.0
USR-04976,0.0,ninguna,0.0
USR-04978,0.0,ninguna,0.0
USR-04979,69.34,supermercado,69.34
USR-04982,42.64,tecnologia,37.76
USR-04984,0.0,ninguna,0.0
USR-04987,28.86,gobierno,14.12
USR-04988,5.81,supermercado,5.81
USR-04989,15.63,servicios_digitales,9.44
USR-04993,7.32,educacion,5.6
USR-04994,38.3,supermercado,23.78
USR-05001,39.92,gobierno,39.92
USR-05003,0.0,ninguna,0.0
USR-05004,27.84,supermercado,27.84
USR-05005,0.0,ninguna,0.0
USR-05007,0.0,ninguna,0.0
USR-05010,219.89,transporte,149.98
USR-05011,1.79,gobierno,1.79
USR-05017,3.3,restaurante,3.3
USR-05019,30.12,supermercado,11.12
USR-05021,1.91,restaurante,1.91
USR-05022,0.0,ninguna,0.0
USR-05023,86.83,hogar,46.35
USR-05024,0.0,ninguna,0.0
USR-05026,0.0,ninguna,0.0
USR-05028,0.0,ninguna,0.0
USR-05034,5.98,gobierno,5.98
USR-05037,18.4,supermercado,10.77
USR-05038,0.0,ninguna,0.0
USR-05040,15.38,ropa_accesorios,13.76
USR-05041,0.0,ninguna,0.0
USR-05044,102.49,transporte,102.49
USR-05046,13.12,ropa_accesorios,13.12
USR-05048,0.0,ninguna,0.0
USR-05049,0.0,ninguna,0.0
USR-05050,52.83,salud,27.1
USR-05051,279.08,supermercado,132.24
USR-05052,0.0,ninguna,0.0
USR-05056,20.06,ropa_accesorios,13.66
USR-05059,156.19,hogar,128.3
USR-05061,80.17,servicios_digitales,80.17
USR-05062,21.99,transporte,21.99
USR-05065,46.57,gobierno,46.57
USR-05066,6.96,restaurante,6.96
USR-05068,3.31,supermercado,3.31
USR-05069,13.89,tecnologia,6.82
USR-05072,0.0,ninguna,0.0
USR-05074,41.68,ropa_accesorios,24.24
USR-05076,7.03,supermercado,7.03
USR-05077,1.39,restaurante,1.39
USR-05078,0.0,ninguna,0.0
USR-05079,11.4,ropa_accesorios,6.28
USR-05080,0.0,ninguna,0.0
USR-05081,0.0,ninguna,0.0
USR-05087,17.6,servicios_digitales,11.73
USR-05088,9.74,entretenimiento,9.74
USR-05089,0.0,ninguna,0.0
USR-05094,0.0,ninguna,0.0
USR-05095,0.0,ninguna,0.0
USR-05099,15.25,supermercado,9.22
USR-05103,20.76,supermercado,20.76
USR-05105,0.0,ninguna,0.0
USR-05107,0.0,ninguna,0.0
USR-05111,38.69,supermercado,29.9
USR-05114,26.66,supermercado,18.22
USR-05117,31.51,supermercado,31.51
USR-05119,27.4,entretenimiento,27.4
USR-05122,0.0,ninguna,0.0
USR-05124,1.82,restaurante,1.82
USR-05125,9.43,gobierno,9.43
USR-05127,0.0,ninguna,0.0
USR-05128,0.0,ninguna,0.0
USR-05129,7.55,educacion,7.55
USR-05131,28.93,supermercado,28.93
USR-05132,0.0,ninguna,0.0
USR-05134,9.13,restaurante,9.13
USR-05135,0.0,ninguna,0.0
USR-05138,330.29,viajes,149.65
USR-05148,1.27,gobierno,1.27
USR-05150,11.44,viajes,11.44
USR-05151,14.32,servicios_digitales,14.32
USR-05152,0.0,ninguna,0.0
USR-05154,0.0,ninguna,0.0
USR-05156,26.82,restaurante,15.39
USR-05158,13.43,gobierno,12.68
USR-05161,3.0,restaurante,3.0
USR-05163,19.69,supermercado,19.69
USR-05164,0.0,ninguna,0.0
USR-05165,0.85,salud,0.85
USR-05167,477.28,transporte,144.27
USR-05168,0.0,ninguna,0.0
USR-05169,9.9,entretenimiento,9.9
USR-05170,791.69,hogar,495.36
USR-05173,18.43,transporte,18.43
USR-05177,45.71,entretenimiento,15.51
USR-05179,71.2,tecnologia,49.88
USR-05181,2.64,transporte,2.64
USR-05183,7.28,entretenimiento,5.23
USR-05184,16.77,ropa_accesorios,16.77
USR-05185,0.0,ninguna,0.0
USR-05186,0.0,ninguna,0.0
USR-05189,8.43,supermercado,8.43
USR-05192,148.34,hogar,148.34
USR-05194,8.74,transporte,6.16
USR-05195,4.41,supermercado,4.41
USR-05196,0.0,ninguna,0.0
USR-05201,44.33,supermercado,44.33
USR-05202,0.0,ninguna,0.0
USR-05203,7.79,entretenimiento,7.45
USR-05205,0.0,ninguna,0.0
USR-05210,0.0,ninguna,0.0
USR-05213,0.0,ninguna,0.0
USR-05214,0.0,ninguna,0.0
USR-05215,33.35,viajes,32.56
USR-05218,0.0,ninguna,0.0
USR-05219,0.0,ninguna,0.0
USR-05221,15.74,restaurante,15.74
USR-05222,0.0,ninguna,0.0
USR-05223,33.46,retiro_cajero,12.62
USR-05225,15.35,ropa_accesorios,7.97
USR-05226,88.11,restaurante,88.11
USR-05227,34.75,supermercado,34.75
USR-05228,49.0,viajes,27.58
USR-05230,0.0,ninguna,0.0
USR-05231,0.0,ninguna,0.0
USR-05232,29.54,gobierno,19.88
USR-05233,32.13,restaurante,16.63
USR-05234,32.61,supermercado,28.76
USR-05235,0.0,ninguna,0.0
USR-05239,0.0,ninguna,0.0
USR-05244,0.0,ninguna,0.0
USR-05246,18.27,transporte,11.82
USR-05251,6.15,servicios_digitales,4.78
USR-05253,16.33,restaurante,11.69
USR-05256,0.0,ninguna,0.0
USR-05258,93.6,ropa_accesorios,39.21
USR-05259,6.27,restaurante,6.27
USR-05260,0.0,ninguna,0.0
USR-05263,0.0,ninguna,0.0
USR-05265,15.55,supermercado,15.55
USR-05266,25.12,restaurante,10.79
USR-05267,51.92,restaurante,18.25
USR-05269,21.31,retiro_cajero,14.54
USR-05270,127.93,hogar,127.93
USR-05272,9.49,retiro_cajero,9.49
USR-05274,14.3,restaurante,9.01
USR-05275,0.0,ninguna,0.0
USR-05278,9.15,ropa_accesorios,5.76
USR-05279,0.0,ninguna,0.0
USR-05281,0.0,ninguna,0.0
USR-05283,87.15,viajes,87.15
USR-05284,0.0,ninguna,0.0
USR-05285,0.0,ninguna,0.0
USR-05286,0.0,ninguna,0.0
USR-05287,0.0,ninguna,0.0
USR-05290,5.93,supermercado,5.93
USR-05295,6.57,entretenimiento,5.79
USR-05298,11.42,salud,11.42
USR-05299,80.68,salud,29.01
USR-05302,15.1,entretenimiento,9.28
USR-05304,45.93,transporte,35.83
USR-05305,32.93,educacion,32.93
USR-05307,0.0,ninguna,0.0
USR-05317,0.0,ninguna,0.0
USR-05318,0.0,ninguna,0.0
USR-05320,9.34,tecnologia,9.34
USR-05322,2.94,restaurante,2.94
USR-05323,89.44,hogar,89.44
USR-05325,30.68,educacion,30.68
USR-05328,41.86,restaurante,31.61
USR-05330,17.18,restaurante,13.17
USR-05331,0.0,ninguna,0.0
USR-05334,43.54,supermercado,22.92
USR-05335,0.0,ninguna,0.0
USR-05337,0.0,ninguna,0.0
USR-05338,26.8,supermercado,26.8
USR-05342,1.7,hogar,1.7
USR-05344,0.0,ninguna,0.0
USR-05346,17.88,supermercado,17.88
USR-05347,41.43,ropa_accesorios,26.77
USR-05348,0.0,ninguna,0.0
USR-05349,0.0,ninguna,0.0
USR-05351,17.63,salud,9.58
USR-05352,7.28,supermercado,7.28
USR-05355,29.28,restaurante,29.28
USR-05356,19.11,supermercado,13.13
USR-05357,9.66,restaurante,9.66
USR-05361,139.54,supermercado,139.54
USR-05363,0.0,ninguna,0.0
USR-05366,20.67,transporte,20.67
USR-05367,0.0,ninguna,0.0
USR-05369,0.0,ninguna,0.0
USR-05371,0.0,ninguna,0.0
USR-05374,0.0,ninguna,0.0
USR-05377,19.51,gobierno,19.51
USR-05378,361.46,restaurante,145.68
USR-05380,9.48,transporte,9.48
USR-05382,0.0,ninguna,0.0
USR-05388,0.0,ninguna,0.0
USR-05392,0.0,ninguna,0.0
USR-05393,42.1,hogar,42.1
USR-05397,10.08,transporte,10.08
USR-05398,21.25,supermercado,12.9
USR-05399,7.52,entretenimiento,7.52
USR-05401,59.42,restaurante,32.35
USR-05402,13.5,supermercado,7.24
USR-05403,10.39,gobierno,8.7
USR-05405,0.0,ninguna,0.0
USR-05406,14.24,ropa_accesorios,14.24
USR-05407,0.0,ninguna,0.0
USR-05411,1.39,restaurante,1.39
USR-05412,12.93,salud,6.84
USR-05414,21.1,tecnologia,21.1
USR-05416,133.59,gobierno,126.87
USR-05419,20.9,restaurante,13.27
USR-05422,0.0,ninguna,0.0
USR-05425,9.46,ropa_accesorios,9.46
USR-05432,9.02,supermercado,9.02
USR-05434,0.0,ninguna,0.0
USR-05435,0.0,ninguna,0.0
USR-05437,0.0,ninguna,0.0
USR-05438,0.0,ninguna,0.0
USR-05439,6.32,educacion,6.32
USR-05443,26.37,ropa_accesorios,23.85
USR-05444,6.68,transporte,6.68
USR-05446,11.66,supermercado,11.66
USR-05448,0.0,ninguna,0.0
USR-05449,0.0,ninguna,0.0
USR-05453,9.46,restaurante,6.77
USR-05455,0.0,ninguna,0.0
USR-05456,50.44,supermercado,17.37
USR-05457,1.4,supermercado,1.4
USR-05458,0.0,ninguna,0.0
USR-05459,17.23,salud,11.47
USR-05461,0.0,ninguna,0.0
USR-05464,21.17,servicios_digitales,15.35
USR-05468,8.48,salud,8.48
USR-05469,59.54,restaurante,24.98
USR-05474,18.03,salud,18.03
USR-05475,17.12,supermercado,17.12
USR-05477,254.97,tecnologia,124.05
USR-05478,0.0,ninguna,0.0
USR-05479,0.0,ninguna,0.0
USR-05480,9.88,transporte,9.88
USR-05481,5.81,gobierno,5.81
USR-05482,8.61,supermercado,5.37
USR-05483,0.0,ninguna,0.0
USR-05485,16.89,educacion,16.89
USR-05486,11.85,restaurante,11.85
USR-05487,0.35,ropa_accesorios,0.35
USR-05488,0.0,ninguna,0.0
USR-05490,27.55,entretenimiento,12.15
USR-05491,0.0,ninguna,0.0
USR-05494,11.01,entretenimiento,11.01
USR-05495,8.01,salud,8.01
USR-05497,0.0,ninguna,0.0
USR-05498,5.17,supermercado,5.17
USR-05499,0.0,ninguna,0.0
USR-05500,1.79,transporte,1.79
USR-05501,0.0,ninguna,0.0
USR-05502,69.94,salud,54.55
USR-05503,0.0,ninguna,0.0
USR-05504,10.6,transporte,10.6
USR-05507,0.0,ninguna,0.0
USR-05510,9.06,restaurante,9.06
USR-05513,9.41,supermercado,9.41
USR-05514,2.49,supermercado,2.49
USR-05516,0.0,ninguna,0.0
USR-05518,17.1,servicios_digitales,7.39
USR-05519,19.56,salud,19.56
USR-05523,0.0,ninguna,0.0
USR-05525,23.7,supermercado,15.0
USR-05528,0.0,ninguna,0.0
USR-05529,0.0,ninguna,0.0
USR-05530,0.0,ninguna,0.0
USR-05532,1.08,transporte,1.08
USR-05534,8.42,transporte,8.42
USR-05540,0.0,ninguna,0.0
USR-05541,0.0,ninguna,0.0
USR-05543,0.0,ninguna,0.0
USR-05544,24.55,supermercado,24.55
USR-05546,18.55,salud,18.55
USR-05550,78.13,supermercado,56.94
USR-05551,1.06,salud,1.06
USR-05554,0.0,ninguna,0.0
USR-05557,63.04,tecnologia,35.69
USR-05560,0.0,ninguna,0.0
USR-05561,17.43,restaurante,17.43
USR-05562,34.46,ropa_accesorios,19.55
USR-05563,30.01,restaurante,16.97
USR-05564,17.46,restaurante,9.89
USR-05565,0.0,ninguna,0.0
USR-05566,94.22,restaurante,94.22
USR-05569,0.0,ninguna,0.0
USR-05570,0.0,ninguna,0.0
USR-05573,0.0,ninguna,0.0
USR-05575,8.09,transporte,8.09
USR-05576,11.25,supermercado,11.25
USR-05577,5.62,entretenimiento,5.62
USR-05579,9.06,restaurante,9.06
USR-05580,10.14,tecnologia,5.22
USR-05582,0.0,ninguna,0.0
USR-05583,62.14,supermercado,28.5
USR-05584,9.37,hogar,9.37
USR-05587,0.0,ninguna,0.0
USR-05591,21.65,supermercado,21.65
USR-05592,399.01,transporte,232.2
USR-05593,0.0,ninguna,0.0
USR-05594,0.0,ninguna,0.0
USR-05595,14.01,restaurante,7.78
USR-05598,139.66,supermercado,114.89
USR-05600,8.52,supermercado,5.58
USR-05603,0.0,ninguna,0.0
USR-05604,6.57,restaurante,6.57
USR-05608,36.77,restaurante,14.47
USR-05610,23.5,restaurante,13.3
USR-05611,0.0,ninguna,0.0
USR-05613,0.0,ninguna,0.0
USR-05614,12.11,retiro_cajero,10.79
USR-05616,0.0,ninguna,0.0
USR-05619,20.29,gobierno,13.39
USR-05620,7.4,supermercado,7.4
USR-05621,10.2,restaurante,10.2
USR-05624,0.0,ninguna,0.0
USR-05629,0.0,ninguna,0.0
USR-05633,11.72,supermercado,11.72
USR-05634,12.74,gobierno,12.74
USR-05635,0.0,ninguna,0.0
USR-05638,0.0,ninguna,0.0
USR-05642,8.99,restaurante,6.43
USR-05644,15.84,restaurante,15.84
USR-05647,2.98,supermercado,2.98
USR-05652,4.19,gobierno,4.19
USR-05653,11.93,supermercado,11.93
USR-05654,18.06,transporte,18.06
USR-05658,12.05,transporte,9.46
USR-05659,0.0,ninguna,0.0
USR-05662,18.05,restaurante,18.05
USR-05663,3.22,gobierno,3.22
USR-05664,13.48,tecnologia,13.48
USR-05665,0.0,ninguna,0.0
USR-05666,4.01,restaurante,4.01
USR-05668,0.0,ninguna,0.0
USR-05671,84.8,gobierno,84.8
USR-05673,4.84,tecnologia,4.84
USR-05674,0.0,ninguna,0.0
USR-05675,9.99,restaurante,9.99
USR-05676,0.0,ninguna,0.0
USR-05677,16.33,educacion,16.33
USR-05680,14.05,entretenimiento,10.39
USR-05681,64.57,restaurante,38.34
USR-05683,25.78,transporte,25.78
USR-05686,17.17,restaurante,11.57
USR-05688,15.33,gobierno,12.32
USR-05689,86.92,restaurante,86.92
USR-05690,4.19,restaurante,4.19
USR-05692,0.0,ninguna,0.0
USR-05693,16.13,salud,16.13
USR-05697,0.0,ninguna,0.0
USR-05698,3.46,ropa_accesorios,3.46
USR-05699,15.93,restaurante,7.38
USR-05701,0.0,ninguna,0.0
USR-05708,212.73,restaurante,110.87
USR-05710,0.0,ninguna,0.0
USR-05711,228.61,restaurante,162.46
USR-05717,34.32,restaurante,20.9
USR-05718,87.41,restaurante,28.64
USR-05720,9.76,supermercado,9.76
USR-05724,37.28,restaurante,15.36
USR-05725,82.57,supermercado,45.9
USR-05726,0.0,ninguna,0.0
USR-05727,2.42,salud,2.42
USR-05728,0.0,ninguna,0.0
USR-05730,41.11,supermercado,19.65
USR-05732,9.85,restaurante,8.44
USR-05733,8.9,restaurante,5.29
USR-05739,7.54,restaurante,7.54
USR-05741,0.0,ninguna,0.0
USR-05742,29.51,viajes,29.51
USR-05743,5.98,supermercado,5.98
USR-05744,31.21,educacion,31.21
USR-05745,21.05,gobierno,12.77
USR-05750,0.0,ninguna,0.0
USR-05751,0.0,ninguna,0.0
USR-05755,0.55,supermercado,0.55
USR-05759,0.0,ninguna,0.0
USR-05764,0.0,ninguna,0.0
USR-05766,6.21,salud,6.21
USR-05773,20.91,transporte,14.47
USR-05775,29.84,supermercado,18.77
USR-05776,8.63,restaurante,8.63
USR-05777,0.0,ninguna,0.0
USR-05779,27.08,retiro_cajero,11.53
USR-05780,0.0,ninguna,0.0
USR-05783,16.55,entretenimiento,13.82
USR-05784,12.14,servicios_digitales,5.93
USR-05788,23.04,supermercado,23.04
USR-05789,0.0,ninguna,0.0
USR-05790,0.0,ninguna,0.0
USR-05793,0.0,ninguna,0.0
USR-05795,0.0,ninguna,0.0
USR-05798,12.78,restaurante,12.31
USR-05801,0.0,ninguna,0.0
USR-05802,10.11,entretenimiento,10.11
USR-05803,15.18,restaurante,15.18
USR-05804,0.0,ninguna,0.0
USR-05805,0.0,ninguna,0.0
USR-05807,0.0,ninguna,0.0
USR-05808,0.0,ninguna,0.0
USR-05809,12.43,restaurante,12.43
USR-05813,129.22,supermercado,93.6
USR-05817,0.0,ninguna,0.0
USR-05820,0.0,ninguna,0.0
USR-05821,0.0,ninguna,0.0
USR-05826,0.0,ninguna,0.0
USR-05830,261.11,supermercado,134.47
USR-05831,14.14,entretenimiento,14.14
USR-05832,6.69,servicios_digitales,6.69
USR-05838,10.44,educacion,10.44
USR-05840,0.0,ninguna,0.0
USR-05841,14.24,restaurante,9.45
USR-05842,0.0,ninguna,0.0
USR-05843,12.51,transporte,12.51
USR-05845,0.0,ninguna,0.0
USR-05846,109.89,gobierno,109.89
USR-05849,0.0,ninguna,0.0
USR-05851,14.6,restaurante,14.6
USR-05852,14.37,restaurante,9.15
USR-05854,0.0,ninguna,0.0
USR-05855,0.0,ninguna,0.0
USR-05856,23.83,retiro_cajero,13.74
USR-05857,0.0,ninguna,0.0
USR-05862,10.08,restaurante,7.15
USR-05863,33.12,supermercado,33.12
USR-05864,35.81,supermercado,35.81
USR-05867,59.22,gobierno,59.22
USR-05868,0.0,ninguna,0.0
USR-05869,4.96,salud,3.93
USR-05870,13.97,transporte,13.97
USR-05871,181.79,viajes,128.12
USR-05872,7.36,supermercado,7.36
USR-05874,0.0,ninguna,0.0
USR-05878,76.92,transporte,76.92
USR-05880,23.14,supermercado,14.64
USR-05884,0.0,ninguna,0.0
USR-05887,5.35,restaurante,5.35
USR-05888,11.07,restaurante,11.07
USR-05889,33.64,gobierno,12.39
USR-05891,6.21,restaurante,6.21
USR-05893,20.12,supermercado,20.12
USR-05894,37.04,viajes,37.04
USR-05896,0.0,ninguna,0.0
USR-05897,0.0,ninguna,0.0
USR-05899,8.33,gobierno,8.33
USR-05900,0.0,ninguna,0.0
USR-05902,0.0,ninguna,0.0
USR-05904,0.0,ninguna,0.0
USR-05905,96.14,gobierno,96.14
USR-05906,0.0,ninguna,0.0
USR-05908,2.76,gobierno,2.76
USR-05909,0.0,ninguna,0.0
USR-05910,10.83,educacion,10.83
USR-05911,101.0,supermercado,33.55
USR-05912,0.0,ninguna,0.0
USR-05913,42.47,entretenimiento,15.66
USR-05914,122.69,supermercado,122.69
USR-05915,0.0,ninguna,0.0
USR-05916,30.68,entretenimiento,18.04
USR-05917,19.93,salud,19.93
USR-05918,140.29,gobierno,140.29
USR-05923,0.0,ninguna,0.0
USR-05929,13.72,restaurante,13.35
USR-05932,16.84,restaurante,14.9
USR-05933,2.68,supermercado,2.68
USR-05935,4.77,entretenimiento,4.34
USR-05936,14.29,restaurante,11.05
USR-05937,130.33,supermercado,130.33
USR-05941,13.63,restaurante,13.63
USR-05942,15.76,servicios_digitales,9.6
USR-05943,41.08,restaurante,16.71
USR-05944,0.0,ninguna,0.0
USR-05945,9.98,restaurante,9.98
USR-05952,5.74,entretenimiento,3.61
USR-05953,19.19,ropa_accesorios,11.17
USR-05954,0.0,ninguna,0.0
USR-05955,16.31,restaurante,16.31
USR-05958,13.05,transporte,13.05
USR-05959,0.0,ninguna,0.0
USR-05961,3.8,supermercado,3.8
USR-05963,91.83,hogar,91.83
USR-05966,14.14,servicios_digitales,14.14
USR-05968,0.0,ninguna,0.0
USR-05969,0.0,ninguna,0.0
USR-05971,21.34,transporte,14.27
USR-05972,0.0,ninguna,0.0
USR-05978,91.25,ropa_accesorios,52.63
USR-05984,34.01,viajes,34.01
USR-05985,148.67,gobierno,104.53
USR-05986,0.0,ninguna,0.0
USR-05987,55.06,restaurante,17.33
USR-05992,0.0,ninguna,0.0
USR-05993,0.0,ninguna,0.0
USR-05998,0.0,ninguna,0.0
USR-06002,0.0,ninguna,0.0
USR-06003,13.63,supermercado,13.63
USR-06005,27.88,transporte,11.36
USR-06011,0.0,ninguna,0.0
USR-06012,47.91,tecnologia,36.44
USR-06014,32.36,supermercado,18.55
USR-06015,0.0,ninguna,0.0
USR-06018,10.68,restaurante,10.68
USR-06020,46.79,educacion,26.85
USR-06023,0.0,ninguna,0.0
USR-06024,0.0,ninguna,0.0
USR-06026,8.85,supermercado,8.85
USR-06027,28.84,restaurante,28.84
USR-06028,7.53,restaurante,7.53
USR-06030,0.0,ninguna,0.0
USR-06032,32.56,salud,17.55
USR-06037,20.23,supermercado,10.55
USR-06040,18.81,entretenimiento,9.94
USR-06044,0.0,ninguna,0.0
USR-06046,0.0,ninguna,0.0
USR-06047,3.46,restaurante,3.46
USR-06048,0.0,ninguna,0.0
USR-06049,0.0,ninguna,0.0
USR-06050,8.96,restaurante,8.96
USR-06055,19.84,transporte,19.84
USR-06057,0.0,ninguna,0.0
USR-06060,0.0,ninguna,0.0
USR-06061,0.0,ninguna,0.0
USR-06062,162.96,viajes,63.91
USR-06063,3.97,ropa_accesorios,3.97
USR-06064,43.89,supermercado,36.5
USR-06065,9.83,supermercado,7.34
USR-06067,0.0,ninguna,0.0
USR-06068,5.57,transporte,5.57
USR-06069,106.93,supermercado,106.93
USR-06070,13.93,supermercado,13.93
USR-06073,0.0,ninguna,0.0
USR-06075,0.0,ninguna,0.0
USR-06078,7.97,salud,7.97
USR-06080,3.85,gobierno,3.85
USR-06081,0.9,educacion,0.9
USR-06083,0.0,ninguna,0.0
USR-06086,4.33,supermercado,4.33
USR-06087,0.0,ninguna,0.0
USR-06088,270.04,tecnologia,98.68
USR-06089,0.0,ninguna,0.0
USR-06091,7.46,educacion,7.46
USR-06092,8.2,gobierno,8.2
USR-06093,19.46,salud,11.88
USR-06096,18.25,gobierno,12.47
USR-06097,75.51,entretenimiento,26.36
USR-06099,18.75,educacion,9.39
USR-06100,0.0,ninguna,0.0
USR-06101,47.14,supermercado,29.36
USR-06103,22.47,servicios_digitales,7.83
USR-06108,0.0,ninguna,0.0
USR-06116,17.58,restaurante,10.34
USR-06118,0.0,ninguna,0.0
USR-06119,10.96,gobierno,8.03
USR-06120,0.0,ninguna,0.0
USR-06121,0.0,ninguna,0.0
USR-06123,14.3,entretenimiento,14.3
USR-06124,17.7,supermercado,17.7
USR-06126,178.0,hogar,99.88
USR-06127,0.0,ninguna,0.0
USR-06129,0.0,ninguna,0.0
USR-06132,75.93,tecnologia,39.71
USR-06133,272.89,hogar,106.22
USR-06135,0.0,ninguna,0.0
USR-06136,0.0,ninguna,0.0
USR-06141,2.4,transporte,2.4
USR-06142,0.0,ninguna,0.0
USR-06144,17.35,supermercado,12.76
USR-06145,14.29,servicios_digitales,7.14
USR-06149,0.0,ninguna,0.0
USR-06153,17.93,supermercado,9.05
USR-06154,80.42,salud,39.05
USR-06155,26.74,entretenimiento,26.74
USR-06156,19.71,transporte,18.49
USR-06159,13.84,transporte,13.84
USR-06162,0.0,ninguna,0.0
USR-06164,89.37,supermercado,52.38
USR-06166,0.0,ninguna,0.0
USR-06167,0.0,ninguna,0.0
USR-06173,0.0,ninguna,0.0
USR-06175,0.62,gobierno,0.62
USR-06176,1.76,salud,1.76
USR-06179,0.0,ninguna,0.0
USR-06180,9.76,servicios_digitales,5.03
USR-06183,25.95,salud,13.67
USR-06184,35.75,transporte,35.75
USR-06186,7.88,transporte,7.88
USR-06188,149.13,transporte,149.13
USR-06189,18.42,supermercado,12.52
USR-06191,42.75,transporte,42.75
USR-06193,15.42,retiro_cajero,8.02
USR-06195,51.05,restaurante,51.05
USR-06197,0.0,ninguna,0.0
USR-06201,12.2,restaurante,12.2
USR-06202,3.7,supermercado,3.7
USR-06204,0.0,ninguna,0.0
USR-06205,0.0,ninguna,0.0
USR-06206,32.55,supermercado,12.32
USR-06207,26.16,educacion,14.36
USR-06211,0.0,ninguna,0.0
USR-06213,9.7,servicios_digitales,5.12
USR-06215,4.47,supermercado,4.47
USR-06217,0.0,ninguna,0.0
USR-06223,5.97,viajes,5.97
USR-06224,19.6,salud,14.36
USR-06226,0.0,ninguna,0.0
USR-06231,0.0,ninguna,0.0
USR-06235,12.63,restaurante,12.63
USR-06236,8.76,salud,8.76
USR-06237,14.28,restaurante,14.28
USR-06238,160.08,supermercado,88.34
USR-06239,0.0,ninguna,0.0
USR-06240,14.98,ropa_accesorios,14.98
USR-06243,24.05,educacion,14.7
USR-06244,9.1,salud,9.1
USR-06245,32.15,educacion,13.0
USR-06250,6.07,supermercado,6.07
USR-06251,0.0,ninguna,0.0
USR-06252,0.0,ninguna,0.0
USR-06254,0.0,ninguna,0.0
USR-06257,0.0,ninguna,0.0
USR-06259,13.22,supermercado,12.22
USR-06260,0.0,ninguna,0.0
USR-06264,0.0,ninguna,0.0
USR-06265,0.42,supermercado,0.42
USR-06266,0.0,ninguna,0.0
USR-06267,15.75,transporte,15.75
USR-06268,62.16,supermercado,34.05
USR-06271,0.0,ninguna,0.0
USR-06274,0.0,ninguna,0.0
USR-06277,34.76,restaurante,13.3
USR-06279,0.0,ninguna,0.0
USR-06280,0.0,ninguna,0.0
USR-06281,0.0,ninguna,0.0
USR-06286,6.55,retiro_cajero,4.32
USR-06288,14.18,restaurante,7.85
USR-06289,0.0,ninguna,0.0
USR-06290,5.71,entretenimiento,5.71
USR-06293,0.0,ninguna,0.0
USR-06294,0.0,ninguna,0.0
USR-06296,21.31,retiro_cajero,11.74
USR-06297,7.86,restaurante,7.86
USR-06298,8.1,restaurante,8.1
USR-06300,0.0,ninguna,0.0
USR-06302,6.97,salud,6.97
USR-06303,0.0,ninguna,0.0
USR-06306,0.0,ninguna,0.0
USR-06309,9.31,transporte,9.31
USR-06310,10.2,supermercado,10.2
USR-06314,0.0,ninguna,0.0
USR-06315,2.38,transporte,2.38
USR-06317,0.0,ninguna,0.0
USR-06320,42.94,supermercado,42.94
USR-06321,30.85,educacion,30.85
USR-06322,20.07,transporte,20.07
USR-06326,0.0,ninguna,0.0
USR-06327,17.05,restaurante,9.93
USR-06332,15.97,restaurante,8.24
USR-06333,14.27,transporte,14.27
USR-06334,1.3,entretenimiento,1.3
USR-06336,30.2,transporte,12.8
USR-06337,21.72,transporte,14.91
USR-06340,57.68,hogar,54.75
USR-06343,34.89,educacion,19.25
USR-06344,0.0,ninguna,0.0
USR-06347,0.0,ninguna,0.0
USR-06349,0.0,ninguna,0.0
USR-06350,33.44,educacion,16.41
USR-06351,3.49,supermercado,3.49
USR-06352,25.35,restaurante,15.58
USR-06354,27.19,servicios_digitales,15.57
USR-06356,0.0,ninguna,0.0
USR-06361,24.99,supermercado,17.18
USR-06362,0.0,ninguna,0.0
USR-06368,31.77,supermercado,24.89
USR-06369,0.0,ninguna,0.0
USR-06370,0.0,ninguna,0.0
USR-06374,38.42,supermercado,16.9
USR-06375,0.0,ninguna,0.0
USR-06377,0.0,ninguna,0.0
USR-06378,39.34,tecnologia,39.34
USR-06381,14.04,ropa_accesorios,14.04
USR-06385,0.0,ninguna,0.0
USR-06388,0.0,ninguna,0.0
USR-06389,0.0,ninguna,0.0
USR-06390,12.47,retiro_cajero,9.01
USR-06393,4.29,transporte,4.29
USR-06399,13.63,educacion,13.63
USR-06400,32.27,supermercado,16.14
USR-06404,7.28,restaurante,7.28
USR-06405,0.0,ninguna,0.0
