user_id,cashback_perdido_mensual,segmento,nomina_domiciliada,ingreso_mensual_mxn,score_buro,edad,ocupacion,satisfaccion_1_10,dias_desde_ultimo_login,num_productos_activos
USR-04890,28.457042857142856,C,True,13000,533,50,Empleado,9.0,2,2
USR-04893,16.178344444444445,C,True,28000,522,33,Empleado,6.0,5,3
USR-04894,6.75945,C,True,21000,608,32,Empleado,6.0,135,0
USR-04895,39.404545454545456,C,True,57000,702,36,Empleado,10.0,1,4
USR-04896,30.814757142857143,C,True,19000,760,38,Empleado,6.0,19,2
USR-04898,26.22360909090909,C,True,11500,745,36,Empleado,7.0,1,2
USR-04899,6.464800000000001,C,False,21500,424,51,Desempleado,6.0,122,1
USR-04900,9.40306,C,False,18000,432,26,Empleado,6.0,0,2
USR-04902,24.24315,C,True,21500,516,41,Empleado,7.0,10,1
USR-04903,19.952525,C,True,10500,721,26,Empleado,10.0,16,2
USR-04912,162.4485,B,False,58000,649,44,Empresario,7.0,10,4
USR-04914,14.6441625,C,True,17000,582,33,Empleado,5.0,23,3
USR-04915,3.6295,C,True,26500,526,44,Empleado,4.0,143,0
USR-04916,46.652928571428575,C,False,10000,369,48,Independiente,6.0,15,2
USR-04918,18.302444444444447,C,False,8000,466,31,Independiente,4.0,20,2
USR-04919,17.54082222222222,C,True,9000,627,37,Empleado,9.0,17,3
USR-04920,10.842566666666665,C,False,11500,337,32,Empresario,5.0,19,2
USR-04921,18.254522222222224,C,False,17000,446,31,Empleado,3.0,14,3
USR-04924,141.48986,B,False,96000,674,36,Independiente,7.0,6,3
USR-04928,23.48188,C,True,19000,556,51,Empleado,6.0,18,3
USR-04929,38.6428,C,True,44000,625,54,Empleado,10.0,15,3
USR-04930,6.5333000000000006,C,False,33500,601,54,Independiente,5.0,177,1
USR-04931,17.300975,C,True,7500,522,36,Empleado,7.0,22,1
USR-04932,6.8462,C,False,11500,584,57,Empleado,5.0,47,0
USR-04933,27.22375,C,True,16000,590,46,Empleado,8.0,6,4
USR-04934,212.45887777777776,B,False,71000,601,43,Empresario,9.0,6,2
USR-04937,14.984370000000002,C,False,21500,382,43,Independiente,6.0,2,3
USR-04941,6.41465,C,False,8000,628,50,Desempleado,6.0,63,0
USR-04942,6.72034,C,False,21000,476,31,Estudiante,6.0,167,0
USR-04943,15.2865125,C,True,30500,572,39,Empleado,7.0,5,3
USR-04944,419.5513,A,False,79000,719,49,Independiente,8.0,13,4
USR-04945,139.4681857142857,B,False,25000,717,49,Empresario,7.0,7,4
USR-04946,32.26896,C,False,45000,655,56,Independiente,9.0,3,4
USR-04948,4.1764,C,False,8000,446,38,Estudiante,4.0,37,0
USR-04950,66.28263333333332,C,True,25000,524,41,Empleado,,0,2
USR-04951,13.702575,C,False,23500,465,35,Independiente,3.0,22,1
USR-04952,33.20907777777778,C,False,67000,590,51,Empleado,7.0,4,3
USR-04955,15.254745454545455,C,False,27500,448,29,Independiente,9.0,2,2
USR-04956,223.42992500000003,B,False,90000,744,28,Independiente,9.0,6,3
USR-04957,19.695141666666668,C,True,37000,579,49,Empleado,10.0,0,3
USR-04959,12.270090909090909,C,False,18000,629,21,Estudiante,9.0,2,2
USR-04963,18.773033333333334,C,True,26500,568,26,Empleado,10.0,1,1
USR-04964,21.65270909090909,C,True,23500,742,36,Empleado,7.0,3,4
USR-04969,29.793187500000002,C,True,40000,657,37,Empleado,9.0,0,3
USR-04972,20.28725,C,True,11000,488,43,Empleado,7.0,6,2
USR-04973,16.695133333333334,C,True,21000,740,33,Empleado,10.0,11,3
USR-04975,4.1001,C,False,20000,645,34,Desempleado,7.0,102,1
USR-04976,11.049285714285714,C,True,26500,562,46,Empleado,6.0,16,3
USR-04978,10.5217375,C,False,16500,533,49,Empleado,3.0,18,2
USR-04979,99.63967142857143,C,False,65000,680,47,Empresario,10.0,4,3
USR-04982,33.15345555555555,C,False,28000,648,38,Empresario,9.0,5,4
USR-04984,25.673211111111115,C,True,14500,760,44,Empleado,8.0,16,1
USR-04987,12.205566666666666,C,False,16500,309,40,Empleado,5.0,0,1
USR-04988,4.9409,C,False,8000,704,39,Estudiante,5.0,165,1
USR-04989,13.654654545454546,C,False,26500,462,32,Empleado,10.0,3,2
USR-04993,21.381566666666668,C,True,20000,488,53,Empleado,9.0,1,2
USR-04994,15.7839,C,True,17500,738,34,Empleado,8.0,0,3
USR-05001,107.69132857142857,B,False,43000,737,47,Empresario,7.0,12,2
USR-05003,0.0,C,False,6000,701,42,Jubilado,6.0,180,2
USR-05004,45.04598,C,True,56000,720,41,Empleado,7.0,5,3
USR-05005,6.679833333333334,C,False,29500,387,37,Empleado,6.0,109,1
USR-05007,17.38762,C,True,19500,710,32,Empleado,7.0,1,3
USR-05010,131.58639,B,False,40000,621,32,Independiente,,3,3
USR-05011,7.483411111111112,C,False,24000,320,38,Independiente,7.0,7,2
USR-05017,6.439814285714285,C,False,11500,580,40,Empleado,5.0,14,2
USR-05019,10.958512500000001,C,True,36000,677,26,Empleado,9.0,10,4
USR-05021,6.395375,C,True,11500,361,45,Empleado,,2,1
USR-05022,21.290680000000002,C,False,19000,416,47,Empresario,4.0,2,1
USR-05023,188.69159,B,False,96000,787,45,Independiente,10.0,14,4
USR-05024,179.4932,B,False,43000,786,47,Empresario,10.0,8,3
USR-05026,5.336133333333334,C,False,19500,487,33,Empleado,6.0,164,1
USR-05028,20.36296666666667,C,False,13500,555,46,Independiente,3.0,19,3
USR-05034,86.80625555555555,C,False,98000,800,53,Empresario,9.0,9,1
USR-05037,16.472225,C,True,31000,565,35,Empleado,10.0,2,3
USR-05038,3.18845,C,False,33500,528,36,Empleado,5.0,116,1
USR-05040,10.889016666666668,C,False,14500,579,26,Empleado,4.0,23,2
USR-05041,7.05255,C,False,24500,382,46,Independiente,6.0,125,1
USR-05044,121.11328571428571,B,False,22000,588,53,Empresario,8.0,11,4
USR-05046,12.8683,C,True,13000,518,45,Empleado,7.0,17,2
USR-05048,14.23085,C,True,14000,582,40,Empleado,4.0,1,3
USR-05049,28.150862500000002,C,True,36000,609,38,Empleado,6.0,13,1
USR-05050,41.534180000000006,C,False,45000,657,29,Empleado,7.0,2,3
USR-05051,159.1767090909091,B,False,31000,723,29,Empresario,10.0,8,1
USR-05052,2.1475,C,False,30500,374,48,Estudiante,6.0,120,1
USR-05056,25.191683333333334,C,True,9000,553,29,Empleado,10.0,3,1
USR-05059,231.19942,B,False,61000,665,55,Empresario,10.0,8,3
USR-05061,98.8478,C,False,93000,788,46,Empresario,7.0,11,1
USR-05062,21.11306666666667,C,True,38000,570,33,Empleado,9.0,15,4
USR-05065,162.16698000000002,B,False,31000,770,51,Empresario,6.0,12,3
USR-05066,21.95612857142857,C,False,7000,322,36,Empleado,4.0,10,2
USR-05068,16.267433333333333,C,False,21500,428,31,Independiente,7.0,15,1
USR-05069,12.188309090909092,C,False,8000,643,22,Empleado,9.0,1,1
USR-05072,5.3378000000000005,C,False,5500,505,26,Jubilado,5.0,97,0
USR-05074,27.18184285714286,C,True,62000,682,55,Empleado,10.0,19,4
USR-05076,12.004422222222223,C,False,24500,443,46,Empresario,5.0,14,2
USR-05077,4.325833333333333,C,True,8000,585,22,Empleado,4.0,173,1
USR-05078,34.14757,C,False,77000,580,37,Empleado,9.0,14,4
USR-05079,14.08289,C,False,23500,710,28,Empleado,9.0,2,1
USR-05080,8.0871,C,False,20000,352,50,Independiente,4.0,17,1
USR-05081,20.76593,C,True,30500,691,42,Empleado,8.0,11,3
USR-05087,12.922345454545455,C,True,12000,593,22,Empleado,10.0,3,1
USR-05088,13.96037142857143,C,True,27500,607,40,Empleado,6.0,8,3
USR-05089,15.413942857142859,C,False,14000,580,38,Empleado,5.0,23,2
USR-05094,8.20635,C,False,14000,399,37,Independiente,5.0,14,1
USR-05095,3.0222,C,False,28000,372,57,Empleado,4.0,170,1
USR-05099,16.118844444444445,C,True,15000,604,51,Empleado,10.0,3,2
USR-05103,10.181583333333334,C,False,24000,562,31,Independiente,7.0,17,2
USR-05105,8.0117,C,False,18000,670,52,Desempleado,4.0,168,0
USR-05107,11.945325,C,False,19500,425,29,Empleado,4.0,2,2
USR-05111,23.998277777777776,C,True,33000,550,29,Empleado,8.0,9,4
USR-05114,11.0514,C,True,12000,519,29,Empleado,7.0,24,2
USR-05117,24.436680000000003,C,True,35500,562,33,Empleado,6.0,13,3
USR-05119,55.55930000000001,C,False,40000,792,53,Empleado,,5,3
USR-05122,7.08685,C,False,30000,646,45,Empleado,6.0,177,1
USR-05124,1.4555500000000001,C,False,20500,645,22,Empleado,4.0,118,0
USR-05125,11.046475,C,True,23500,466,49,Empleado,6.0,18,2
USR-05127,127.68158333333334,B,False,29000,538,50,Independiente,9.0,4,3
USR-05128,6.843,C,False,29000,558,48,Estudiante,5.0,137,0
USR-05129,30.896699999999996,C,False,44000,802,31,Independiente,8.0,3,4
USR-05131,26.37612222222222,C,True,26000,673,37,Empleado,10.0,17,3
USR-05132,7.476071428571429,C,False,10000,349,24,Empleado,4.0,5,2
USR-05134,7.4122666666666674,C,False,31000,549,34,Empleado,7.0,164,1
USR-05135,39.69841111111111,C,False,42500,778,30,Empresario,9.0,0,3
USR-05138,134.12475,B,False,61000,570,41,Independiente,6.0,4,4
USR-05148,3.034,C,False,5000,427,46,Independiente,7.0,140,1
USR-05150,18.0225,C,False,47000,754,56,Independiente,7.0,13,2
USR-05151,14.110290909090908,C,True,23000,536,25,Empleado,9.0,3,1
USR-05152,5.528275,C,False,17000,690,44,Empleado,6.0,50,0
USR-05154,98.57034285714285,C,False,31000,570,35,Independiente,9.0,6,3
USR-05156,14.9441,C,False,11500,296,38,Empresario,5.0,7,2
USR-05158,18.23277142857143,C,True,18000,754,53,Empleado,7.0,6,4
USR-05161,13.5366,C,False,20500,400,25,Independiente,3.0,6,2
USR-05163,16.7264,C,False,19500,388,38,Empleado,,16,2
USR-05164,14.603280000000002,C,False,11000,543,48,Empleado,3.0,12,1
USR-05165,3.5331249999999996,C,False,24000,600,27,Desempleado,4.0,109,1
USR-05167,243.668025,B,False,35000,679,41,Empresario,10.0,5,1
USR-05168,14.514614285714286,C,True,8500,413,48,Empleado,6.0,17,2
USR-05169,13.80558,C,False,24000,535,47,Independiente,4.0,21,1
USR-05170,252.08431000000002,B,False,80000,549,30,Empresario,6.0,11,2
USR-05173,26.3636625,C,True,23000,773,30,Empleado,9.0,15,3
USR-05177,21.467312500000002,C,True,37500,568,28,Empleado,8.0,8,2
USR-05179,154.7155875,B,False,67000,541,53,Empresario,6.0,6,4
USR-05181,19.199354545454547,C,True,33000,568,41,Empleado,6.0,8,2
USR-05183,9.421736363636363,C,False,29500,638,21,Estudiante,10.0,0,2
USR-05184,10.2335125,C,True,34500,631,34,Empleado,8.0,5,4
USR-05185,18.977955555555557,C,True,26000,671,33,Empleado,9.0,7,3
USR-05186,28.89972857142857,C,False,28000,711,54,Empleado,7.0,4,4
USR-05189,7.9388000000000005,C,False,11000,431,40,Estudiante,7.0,56,0
USR-05192,225.91469,B,False,69000,751,30,Empresario,9.0,2,3
USR-05194,7.212471428571428,C,False,22000,454,36,Empleado,7.0,17,1
USR-05195,21.85782,C,True,13500,589,27,Empleado,8.0,17,3
USR-05196,13.85185,C,True,15500,369,32,Empleado,6.0,18,1
USR-05201,78.275575,C,True,23000,617,30,Empleado,7.0,17,4
USR-05202,9.25148,C,False,7500,370,25,Empleado,7.0,6,2
USR-05203,17.206055555555555,C,False,12500,405,30,Independiente,3.0,16,1
USR-05205,122.52284999999999,B,False,58000,555,52,Independiente,6.0,2,1
USR-05210,13.619557142857145,C,False,14500,581,43,Independiente,3.0,4,2
USR-05213,23.1258625,C,True,33500,553,30,Empleado,10.0,13,2
USR-05214,6.079899999999999,C,False,5000,657,43,Empleado,5.0,87,1
USR-05215,53.8353875,C,True,53000,850,44,Empleado,7.0,4,4
USR-05218,6.386583333333333,C,False,16500,523,25,Desempleado,,78,1
USR-05219,15.081399999999999,C,True,23500,502,52,Empleado,10.0,5,3
USR-05221,12.07317777777778,C,True,15500,454,25,Empleado,5.0,0,2
USR-05222,3.8387000000000002,C,False,30000,635,53,Estudiante,5.0,44,1
USR-05223,14.655566666666667,C,True,22000,343,35,Empleado,6.0,7,2
USR-05225,22.355422222222224,C,False,13000,314,38,Empleado,6.0,5,2
USR-05226,206.4779111111111,B,False,33000,546,39,Empresario,6.0,4,4
USR-05227,108.1133142857143,B,False,80000,753,51,Empresario,6.0,4,3
USR-05228,30.81279,C,False,52000,615,32,Independiente,8.0,18,4
USR-05230,6.5899,C,False,5000,628,24,Independiente,6.0,150,1
USR-05231,7.9031,C,False,12000,498,24,Independiente,4.0,103,1
USR-05232,31.004022222222222,C,True,24500,633,25,Empleado,10.0,2,3
USR-05233,27.850566666666666,C,True,24000,596,32,Empleado,9.0,19,3
USR-05234,49.273469999999996,C,True,43000,804,43,Empleado,7.0,0,3
USR-05235,16.9796625,C,False,7000,468,48,Independiente,7.0,21,2
USR-05239,6.0615,C,False,33500,697,60,Empresario,6.0,30,1
USR-05244,16.439200000000003,C,True,33500,726,51,Empleado,6.0,1,3
USR-05246,13.042877777777779,C,False,7000,318,29,Empleado,7.0,24,2
USR-05251,11.011136363636364,C,False,10500,651,18,Estudiante,9.0,1,2
USR-05253,20.4204,C,False,10000,429,37,Empleado,3.0,22,1
USR-05256,0.0,C,False,10500,650,38,Jubilado,4.0,117,2
USR-05258,44.14431818181818,C,False,69000,640,57,Empleado,10.0,8,4
USR-05259,15.312059999999999,C,True,26000,712,18,Empleado,9.0,2,2
USR-05260,10.763833333333332,C,False,23000,592,31,Independiente,4.0,115,0
USR-05263,6.1095500000000005,C,False,15000,379,39,Jubilado,4.0,180,0
USR-05265,20.039572727272727,C,True,18500,510,45,Empleado,10.0,2,2
USR-05266,19.09772,C,False,28000,490,22,Estudiante,8.0,0,2
USR-05267,37.32291111111111,C,True,35500,708,32,Empleado,6.0,11,2
USR-05269,11.471133333333334,C,False,17500,458,40,Empleado,7.0,3,1
USR-05270,154.34627,B,False,81000,685,44,Independiente,7.0,12,2
USR-05272,16.39835,C,False,21500,389,33,Independiente,4.0,5,1
USR-05274,11.38879090909091,C,False,11000,571,25,Independiente,8.0,1,2
USR-05275,7.87768,C,False,23000,372,27,Desempleado,4.0,48,0
USR-05278,18.7532625,C,False,19000,488,49,Empleado,6.0,20,0
USR-05279,6.08065,C,False,32000,644,37,Empleado,5.0,146,1
USR-05281,8.6121,C,False,18000,503,56,Desempleado,6.0,67,2
USR-05283,103.67353333333334,B,False,97000,584,45,Empresario,6.0,14,2
USR-05284,9.545485714285714,C,False,18000,319,42,Empleado,6.0,10,2
USR-05285,19.240671428571428,C,True,33000,502,38,Empleado,10.0,6,3
USR-05286,5.59185,C,False,24500,699,22,Independiente,4.0,73,1
USR-05287,0.2029,C,False,19000,551,24,Independiente,6.0,119,0
USR-05290,15.355322222222222,C,True,18500,552,55,Empleado,9.0,12,2
USR-05295,18.11872222222222,C,True,18500,580,49,Empleado,10.0,0,2
USR-05298,45.47495,C,False,63000,696,52,Empresario,8.0,9,4
USR-05299,45.577436363636366,C,False,42500,685,29,Independiente,9.0,0,3
USR-05302,14.12362857142857,C,False,9500,321,28,Empleado,7.0,1,1
USR-05304,35.18295,C,True,22500,679,48,Empleado,6.0,6,1
USR-05305,34.113550000000004,C,False,67000,791,53,Empleado,8.0,7,3
USR-05307,7.1613,C,False,20000,716,28,Empleado,7.0,103,0
USR-05317,164.43484285714285,B,False,55000,720,51,Empresario,10.0,4,3
USR-05318,139.4823,B,False,41000,781,46,Empresario,8.0,7,3
USR-05320,28.931072727272728,C,False,23000,675,45,Independiente,10.0,4,3
USR-05322,13.647569999999998,C,False,7500,462,21,Estudiante,10.0,3,2
USR-05323,169.80245,B,False,39000,745,45,Independiente,6.0,10,4
USR-05325,40.4572125,C,False,26000,593,30,Independiente,7.0,11,3
USR-05328,38.787040000000005,C,False,25000,843,46,Independiente,8.0,4,2
USR-05330,10.33934,C,False,11000,498,30,Empleado,5.0,8,1
USR-05331,104.5159625,B,False,32000,796,44,Independiente,10.0,14,5
USR-05334,13.29868888888889,C,True,34000,719,35,Empleado,,10,3
USR-05335,0.43210000000000004,C,False,28000,568,60,Independiente,,130,0
USR-05337,6.314233333333334,C,False,12000,458,39,Desempleado,7.0,142,1
USR-05338,23.33619090909091,C,True,33000,554,50,Empleado,9.0,4,3
USR-05342,97.00661,C,False,47000,538,53,Independiente,,9,3
USR-05344,7.712000000000001,C,False,22500,643,47,Empresario,,90,0
USR-05346,21.91839,C,True,37500,482,43,Empleado,7.0,9,1
USR-05347,24.791,C,True,17000,831,30,Empleado,10.0,3,1
USR-05348,14.409175000000001,C,False,13000,586,32,Empleado,,12,2
USR-05349,1.97145,C,False,6000,391,51,Independiente,5.0,77,1
USR-05351,40.9476,C,False,76000,845,44,Empleado,8.0,16,3
USR-05352,7.8165000000000004,C,False,8000,398,29,Independiente,4.0,20,1
USR-05355,23.131022222222224,C,False,62000,621,51,Independiente,10.0,15,4
USR-05356,15.121379999999998,C,True,21500,342,35,Empleado,5.0,4,1
USR-05357,11.022983333333334,C,False,21000,586,41,Empleado,6.0,7,1
USR-05361,94.21959999999999,C,False,33000,708,34,Empresario,6.0,2,3
USR-05363,8.708066666666667,C,False,20500,693,59,Independiente,6.0,66,1
USR-05366,17.664444444444445,C,True,13000,584,41,Empleado,7.0,4,3
USR-05367,9.261657142857144,C,False,11500,406,32,Independiente,6.0,18,2
USR-05369,3.52325,C,False,17500,674,26,Empresario,5.0,120,2
USR-05371,16.124642857142856,C,False,17500,466,49,Independiente,4.0,3,1
USR-05374,14.274020000000002,C,True,35500,548,35,Empleado,8.0,15,3
USR-05377,28.904025,C,True,12500,654,45,Empleado,6.0,8,2
USR-05378,235.43417,B,False,39000,656,43,Independiente,7.0,9,4
USR-05380,14.79301,C,True,36500,583,45,Empleado,7.0,9,1
USR-05382,13.252450000000001,C,False,23500,322,42,Empresario,6.0,10,1
USR-05388,18.798550000000002,C,True,24500,659,26,Empleado,7.0,1,3
USR-05392,16.959380000000003,C,True,25500,572,39,Empleado,9.0,11,3
USR-05393,151.73639,B,False,21000,583,32,Empresario,,7,5
USR-05397,17.939991666666668,C,True,37500,550,55,Empleado,7.0,19,4
USR-05398,14.0484,C,True,22500,326,30,Empleado,6.0,10,1
USR-05399,10.0873,C,False,25000,652,23,Estudiante,10.0,1,3
USR-05401,179.825275,B,False,36000,666,33,Empresario,9.0,6,3
USR-05402,12.724236363636363,C,False,10500,611,26,Empresario,8.0,0,2
USR-05403,11.571388888888889,C,False,23500,566,48,Independiente,4.0,14,1
USR-05405,3.8233499999999996,C,False,33500,399,58,Empresario,4.0,92,2
USR-05406,16.58495,C,True,18500,734,50,Empleado,10.0,13,4
USR-05407,12.997933333333334,C,False,23000,325,26,Empleado,3.0,6,1
USR-05411,18.655736363636365,C,True,14000,649,38,Empleado,10.0,7,3
USR-05412,7.02872,C,True,23000,661,42,Empleado,7.0,87,0
USR-05414,38.096562500000005,C,False,29000,714,42,Independiente,8.0,5,4
USR-05416,201.7591,B,False,91000,605,36,Independiente,,9,5
USR-05419,23.39396,C,True,6500,407,31,Empleado,3.0,4,2
USR-05422,47.49706666666667,C,False,22000,731,32,Independiente,10.0,0,2
USR-05425,21.3142,C,True,39000,506,34,Empleado,9.0,9,2
USR-05432,21.23725,C,True,11000,512,54,Empleado,8.0,9,2
USR-05434,2.0204,C,False,10500,612,54,Independiente,4.0,97,1
USR-05435,162.3476888888889,B,False,34000,758,43,Empresario,9.0,3,2
USR-05437,0.0,C,False,29500,441,60,Estudiante,7.0,61,0
USR-05438,102.5190875,B,False,77000,621,48,Empresario,7.0,14,1
USR-05439,24.660833333333333,C,False,27000,581,58,Independiente,10.0,3,3
USR-05443,17.447154545454545,C,True,34000,596,25,Empleado,7.0,0,4
USR-05444,7.799414285714286,C,True,24000,518,28,Empleado,6.0,0,2
USR-05446,18.24961111111111,C,False,13500,494,41,Empleado,,12,1
USR-05448,202.5605,B,False,26000,720,32,Independiente,9.0,1,3
USR-05449,2.8164,C,False,18000,471,52,Estudiante,5.0,158,1
USR-05453,17.202554545454547,C,False,28000,617,29,Empleado,8.0,1,2
USR-05455,14.971066666666667,C,True,22500,696,53,Empleado,10.0,15,4
USR-05456,17.731142857142856,C,True,33000,665,41,Empleado,6.0,7,4
USR-05457,4.6277,C,False,5500,427,53,Independiente,6.0,75,0
USR-05458,24.827333333333335,C,True,30000,706,42,Empleado,10.0,4,2
USR-05459,19.08055555555556,C,True,39500,687,44,Empleado,10.0,0,1
USR-05461,4.682449999999999,C,False,28000,482,39,Desempleado,4.0,163,2
USR-05464,16.48758181818182,C,False,9500,644,25,Independiente,7.0,1,2
USR-05468,4.622866666666667,C,True,13500,443,59,Empleado,6.0,63,1
USR-05469,40.307399999999994,C,False,24000,667,31,Independiente,10.0,5,4
USR-05474,15.968744444444447,C,True,28500,667,32,Empleado,8.0,18,3
USR-05475,25.336155555555557,C,True,36500,648,35,Empleado,10.0,7,3
USR-05477,177.33727000000002,B,False,44000,805,52,Independiente,9.0,13,2
USR-05478,9.52155,C,True,11500,562,47,Empleado,3.0,9,1
USR-05479,6.6105,C,False,12000,585,48,Independiente,6.0,85,1
USR-05480,15.711070000000001,C,True,22000,569,36,Empleado,7.0,5,2
USR-05481,3.4039,C,False,10000,420,22,Empleado,6.0,55,1
USR-05482,8.044714285714287,C,False,22500,495,31,Empleado,3.0,1,1
USR-05483,6.2911,C,False,15000,575,30,Desempleado,6.0,163,1
USR-05485,21.719963636363637,C,True,25500,752,49,Empleado,6.0,15,3
USR-05486,19.658260000000002,C,False,15500,727,20,Estudiante,7.0,2,2
USR-05487,9.2182,C,True,8500,476,25,Empleado,7.0,13,1
USR-05488,3.7387,C,False,16500,402,56,Estudiante,6.0,93,0
USR-05490,20.326245454545454,C,False,14500,562,18,Empleado,9.0,0,2
USR-05491,28.919416666666667,C,False,44000,724,37,Independiente,9.0,10,5
USR-05494,18.233510000000003,C,False,7000,511,40,Empleado,7.0,10,1
USR-05495,6.8277,C,False,30500,525,27,Empleado,4.0,72,1
USR-05497,19.311942857142856,C,True,15000,753,52,Empleado,9.0,4,3
USR-05498,6.85565,C,False,17500,715,57,Desempleado,7.0,139,0
USR-05499,19.812825,C,False,12500,429,36,Independiente,7.0,19,1
USR-05500,4.9957,C,False,14000,626,41,Jubilado,6.0,121,0
USR-05501,4.2067,C,False,17500,613,32,Empleado,7.0,58,0
USR-05502,36.415910000000004,C,True,45000,764,50,Empleado,8.0,15,2
USR-05503,5.992475000000001,C,False,16500,579,51,Independiente,5.0,55,0
USR-05504,11.892471428571428,C,True,21000,383,32,Empleado,7.0,10,1
USR-05507,132.88074,B,False,22000,755,49,Empresario,8.0,10,4
USR-05510,45.6495,C,True,48000,809,32,Empleado,7.0,19,5
USR-05513,12.356428571428571,C,True,13500,530,42,Empleado,4.0,19,2
USR-05514,3.9007500000000004,C,False,9500,416,46,Independiente,5.0,84,1
USR-05516,7.8487,C,False,27000,400,45,Estudiante,4.0,46,0
USR-05518,13.335849999999999,C,False,28500,505,24,Independiente,10.0,3,1
USR-05519,26.484650000000002,C,True,26500,763,45,Empleado,9.0,6,0
USR-05523,11.692466666666668,C,True,9000,527,43,Empleado,10.0,14,3
USR-05525,20.99445,C,False,9500,338,26,Independiente,3.0,1,1
USR-05528,19.418499999999998,C,True,25500,611,48,Empleado,10.0,13,2
USR-05529,234.5437,B,False,44000,687,51,Empresario,6.0,14,2
USR-05530,2.3579,C,False,11000,585,60,Jubilado,5.0,56,1
USR-05532,6.887844444444444,C,False,11500,326,50,Empresario,3.0,20,0
